claim_amount,policy_age_days,claim_frequency_12m,days_since_inception,premium_paid,sum_assured,policyholder_age,num_policies,num_past_claims,claim_to_premium_ratio,is_high_risk_state,product_type,has_telematics,claim_filed_weekend,claim_filed_night,multiple_claims_same_period,address_change_before_claim,beneficiary_change_before_claim,late_premium_payments,claim_docs_submitted_count,kyc_verification_score,agent_fraud_history_score,is_fraud
189194.94,3350,1,1239,13444.19,131965.87,18,2,0,14.0716,1,7,0,0,0,0,0,0,0,5,89.5,83.7,0
288771.05,853,0,1326,23684.59,292335.71,55,3,0,12.1918,1,3,1,0,0,0,0,0,3,4,87.4,89.7,0
7996.81,2998,0,1524,6607.99,2555352.62,25,2,0,1.21,0,2,0,0,0,0,0,0,0,8,79.7,57.9,0
498324.61,2890,0,1383,31337.64,871089.46,74,2,1,15.9013,1,0,0,0,0,0,0,0,1,1,84.9,86.7,0
11733315.35,821,0,2081,24366.4,580656.46,38,6,1,481.5169,1,1,0,0,0,0,0,0,1,4,74.8,95.3,0
1225036.51,3366,2,3072,23696.96,4125520.62,19,2,1,51.6938,0,4,0,0,0,0,0,0,1,3,76.8,57.3,0
84096.04,537,0,1490,10051.41,2486609.46,38,5,0,8.3658,0,7,0,0,0,0,0,0,3,8,92.1,79.1,0
4983216.56,3325,2,2042,18218.49,2679015.42,69,3,0,273.5102,1,4,0,0,0,0,0,0,1,2,54.9,96.7,0
169607.89,103,2,2516,16297.11,663214.82,28,6,0,10.4066,1,7,1,0,0,0,0,0,0,6,42.1,78.4,0
257769.08,2958,0,3407,27033.47,806269.71,40,4,0,9.5348,0,2,0,0,0,0,0,0,3,6,43.6,96.6,0
108971.94,1776,1,2152,6578.23,86709.42,67,1,1,16.563,0,7,0,1,0,0,0,1,2,3,85.7,83.5,1
104822.29,547,0,172,142391.38,11070987.23,35,3,0,0.7362,0,5,0,0,1,0,0,0,1,8,95.5,81.4,0
5585.1,1609,2,1541,20511.35,6147789.45,30,6,1,0.2723,0,5,0,1,0,1,0,0,6,3,88.8,95.3,0
530322.74,1190,2,3641,12604.99,1289630.6,37,3,0,42.0691,1,0,1,0,0,0,0,0,2,9,51.9,82.4,0
104245.37,2494,1,1011,13900.78,6131806.59,33,5,2,7.4987,0,1,0,1,0,0,0,0,0,5,68.1,58.1,0
122750.48,3588,1,1143,50724.97,275726.78,47,7,0,2.4199,0,7,0,0,0,0,0,0,2,2,31.7,64.3,0
245243.4,1871,2,1806,9220.78,6419370.28,52,5,1,26.5939,0,1,0,0,0,0,0,0,1,7,56.9,66.8,0
87389.7,413,1,3371,6655.66,1301081.37,50,1,0,13.1282,1,6,0,0,0,1,0,0,2,9,80.3,82.3,1
241769.52,2762,1,1874,28038.63,11375427.37,64,3,0,8.6224,0,4,0,0,0,0,0,0,0,8,87.2,89.6,0
989139.61,3207,1,3285,48629.13,14470146.6,62,5,1,20.3401,0,5,0,0,1,0,0,0,0,5,41.8,96.4,0
298707.48,1781,1,2043,25549.86,1719996.01,59,4,1,11.6907,0,3,0,0,0,0,0,0,2,5,48.7,77.9,0
129282.38,3530,0,2781,2252.9,112581.99,50,1,1,57.3594,0,5,0,0,1,0,0,0,1,8,73.2,69.6,0
135233.39,1217,0,1249,14930.07,1529212.25,66,2,1,9.0572,0,1,0,0,0,0,0,0,2,7,82.8,83.3,0
219891.69,2410,0,293,16992.85,9091013.13,41,4,0,12.9395,0,1,0,0,0,0,0,0,3,5,74.5,89.1,0
46712.85,340,0,1897,9539.2,6608620.3,30,4,0,4.8964,1,0,0,0,0,0,0,0,1,6,70.2,62.9,0
222301.43,455,2,1790,19341.52,759989.7,55,7,2,11.4929,0,0,0,0,0,0,0,0,0,2,83.0,90.2,0
454455.98,1801,0,2112,32771.93,481335.25,43,1,0,13.8668,1,6,0,0,0,0,0,0,2,4,72.6,88.2,0
185586.09,3616,1,265,65101.37,1048352.03,40,1,1,2.8507,0,4,0,0,0,0,0,0,2,9,64.0,88.9,0
86146.16,2332,4,224,3091.95,309181.96,27,7,0,27.8524,0,7,0,0,0,0,0,0,0,6,96.7,89.9,1
105804.12,2268,0,2247,9610.28,524967.33,54,2,0,11.0083,1,7,0,1,0,0,0,0,2,7,69.2,90.4,0
432896.2,3134,0,3044,20503.25,9515819.76,30,7,0,21.1125,0,4,0,0,0,0,0,0,2,1,79.4,88.3,0
31248.78,3074,1,2830,279808.68,165439.68,19,7,0,0.1117,0,0,0,1,0,0,0,0,0,6,84.0,86.8,0
47825.5,636,0,2552,12997.93,112636.96,53,4,1,3.6792,1,2,0,0,0,0,0,0,2,6,82.4,68.0,0
14612.73,2301,2,2726,53008.18,1426524.97,31,2,0,0.2757,0,5,0,1,1,0,0,0,0,3,65.1,75.2,0
171270.26,2641,3,598,8732.45,4403189.36,66,1,1,19.6108,0,6,0,1,0,0,0,0,3,4,50.2,88.4,0
592929.93,2374,0,1947,6615.49,1617421.05,53,4,0,89.614,0,0,0,0,0,1,0,0,4,9,95.9,84.5,1
1199268.97,2568,0,1974,31844.02,1189283.37,30,7,1,37.6595,0,0,0,1,0,0,0,0,0,5,83.7,77.1,0
1661113.58,3212,0,1809,55205.23,1530077.12,67,3,0,30.0892,1,2,0,0,0,0,0,0,2,4,81.8,74.7,0
57773.69,1663,2,3157,2462.19,1945032.49,18,1,0,23.4548,0,2,1,0,0,0,0,0,3,3,95.2,91.7,0
236817.82,915,0,1352,19174.24,74520.63,69,4,0,12.3502,0,5,0,0,0,0,0,0,3,3,84.4,77.7,0
89012.45,2939,3,1359,18567.12,137016.84,39,1,0,4.7938,1,3,0,0,0,0,0,0,2,8,66.9,91.4,0
1926982.62,3293,0,1721,46782.59,1226441.97,27,3,0,41.1893,0,2,0,1,0,0,0,0,1,7,92.3,84.8,0
1149881.5,156,1,496,45314.37,170771.77,70,1,1,25.3751,0,2,0,1,0,0,0,1,4,9,36.7,92.9,1
209422.11,3243,1,752,64130.1,866769.02,68,3,1,3.2655,0,5,0,0,1,0,0,0,1,3,64.8,91.5,0
64277.59,369,0,754,57934.36,43844.94,48,1,2,1.1095,0,2,0,0,0,0,0,0,3,5,91.3,74.5,0
923.28,12,0,2802,65423.42,690692.21,69,6,0,0.0141,0,4,0,1,0,0,0,0,5,8,59.2,75.2,0
18950.78,837,2,2703,55339.82,1737017.07,21,2,0,0.3424,1,0,0,1,0,0,0,0,0,1,55.7,57.4,0
10112.84,2849,0,3016,26060.92,4050302.14,42,3,1,0.388,1,3,0,0,0,0,0,0,3,2,61.3,83.2,0
18595.06,1973,0,2302,8600.96,625059.71,50,3,0,2.1617,0,6,0,1,0,0,0,0,1,2,97.3,92.9,0
2725797.02,31,4,3291,24216.15,1734667.54,69,3,1,112.5565,1,3,0,0,0,0,0,0,1,9,53.7,83.5,1
23328.66,2713,3,479,13574.43,1319897.23,70,4,1,1.7184,0,4,0,0,0,0,0,0,1,1,83.6,77.7,0
33142.96,2439,2,3438,3057.43,420771.81,56,2,1,10.8366,0,7,1,0,0,0,0,0,1,2,55.3,85.4,0
40913.44,3047,1,756,71186.51,520312.18,72,3,1,0.5747,0,2,0,0,0,0,0,1,2,2,78.3,80.5,0
8022952.81,921,3,2692,6737.93,6781064.21,61,2,0,1190.5381,0,2,0,1,0,0,0,0,2,5,66.8,68.4,0
148200.54,157,3,573,2464.22,762872.15,21,4,2,60.1166,0,5,1,0,0,0,0,0,3,7,78.7,72.5,0
723102.6,3275,1,2139,12537.82,6761908.21,48,1,0,57.6691,0,3,0,1,0,0,0,0,4,6,75.7,89.8,0
211735.5,1301,3,2121,15865.28,144883.25,19,5,0,13.345,0,2,0,1,0,0,0,0,1,2,79.9,91.6,0
8294.82,1080,4,376,77796.1,2652360.21,36,3,1,0.1066,0,4,0,1,0,0,1,0,0,2,86.7,74.3,0
1621657.29,1559,2,2240,150691.59,5469413.62,49,1,0,10.7614,0,2,0,0,0,0,0,0,2,6,93.0,80.6,0
297046.84,1798,2,66,6177.59,1635747.88,39,6,2,48.0768,0,4,0,0,1,0,0,0,1,9,89.8,53.4,0
135595.37,1766,1,1980,51162.43,507753.11,21,1,0,2.6502,0,5,0,0,1,0,0,0,2,9,93.3,83.9,0
2281152.14,2775,1,870,99313.0,27575031.64,40,5,0,22.9691,1,2,0,0,0,0,0,0,1,2,74.7,84.0,0
96778.16,3146,0,2752,9744.93,1808883.15,18,3,1,9.9301,1,5,0,1,0,0,0,0,1,4,90.7,78.1,0
131055.64,1955,1,2313,28019.22,4330928.87,55,7,0,4.6772,1,7,0,1,0,0,0,0,0,9,88.0,84.8,0
96988.33,3461,0,1016,97122.38,2126267.88,58,4,1,0.9986,0,0,1,0,0,0,0,0,4,8,86.8,98.8,0
817852.21,252,0,1921,2622.63,4869423.98,44,1,0,311.7254,0,7,0,1,0,0,0,0,1,6,51.0,84.2,0
551686.04,1342,0,2221,10374.88,800818.08,42,1,0,53.17,0,2,0,0,0,0,0,0,1,5,89.8,79.5,0
247193.89,2642,0,1993,34332.47,7264307.5,62,6,3,7.1998,1,7,0,1,0,0,0,0,1,2,59.1,91.2,0
33602.26,2901,0,329,15457.33,380278.67,38,3,2,2.1737,0,1,1,0,0,0,0,0,4,9,42.4,80.0,0
93400.28,847,1,1742,46515.3,9079640.45,60,3,1,2.0079,1,6,0,1,0,0,0,0,1,6,49.2,80.1,0
33586.3,3624,0,2530,45752.97,116485.54,43,7,0,0.7341,0,2,0,0,0,0,0,0,0,4,83.9,89.6,0
927781.69,1277,1,2683,5768.02,1018208.4,62,3,0,160.8214,1,3,0,0,0,0,0,0,3,3,83.5,83.6,0
15335.24,2247,1,1257,14306.79,10758951.73,74,6,4,1.0718,1,1,1,0,0,0,0,0,2,6,66.6,98.5,0
1778990.78,2524,0,3470,31209.05,224896.83,41,5,2,57.0006,0,5,0,1,0,0,0,0,0,6,34.0,64.9,0
1122960.79,2019,1,2889,3539.32,1554679.78,64,3,1,317.1919,0,4,0,0,0,0,0,0,1,3,83.3,91.3,0
41036.07,637,1,3036,64823.63,562066.86,69,4,1,0.633,0,7,0,1,0,0,0,0,3,9,56.7,72.2,0
87140.2,2695,1,1713,52038.56,928228.81,44,5,0,1.6745,0,6,0,0,0,0,0,0,0,9,46.0,82.5,0
55901.94,1426,3,2526,8504.96,485764.19,51,7,0,6.5721,0,6,1,0,0,0,0,0,0,5,77.1,75.0,0
310317.33,1498,1,37,14409.4,1302542.04,44,5,2,21.5343,0,2,0,0,0,0,0,0,1,8,91.7,96.3,0
1354133.52,2146,0,564,14707.15,613838.57,61,3,0,92.0669,0,2,0,1,0,0,0,0,3,8,62.1,89.6,0
963597.52,2279,0,2053,20363.76,1670077.24,67,2,0,47.3169,0,6,0,1,0,0,0,0,0,3,71.9,89.0,0
85016.81,229,0,1453,16322.43,920692.46,33,6,2,5.2083,0,2,1,1,0,0,0,0,1,1,85.4,82.5,0
1068974.78,3068,1,2820,6388.5,5575977.04,42,6,0,167.3018,0,4,1,0,0,0,0,0,0,1,87.2,82.7,0
943859.93,1742,0,253,22951.82,10171644.16,25,3,0,41.1217,0,0,0,0,0,0,0,0,2,2,57.3,94.0,0
122608.19,1359,3,3135,8141.29,971352.58,64,2,1,15.0582,0,5,0,0,0,0,0,0,1,8,67.5,84.8,0
160461.98,2128,2,2001,45202.4,392706.57,60,4,1,3.5498,1,0,0,0,0,0,0,0,0,6,83.0,78.5,0
1643882.08,505,2,2617,17191.53,26101.76,52,5,0,95.6161,0,3,0,0,0,0,0,0,0,4,80.0,84.6,0
796149.95,3351,1,156,22390.51,753871.14,42,7,0,35.5559,0,7,0,1,1,1,0,0,2,2,96.0,81.8,1
1021901.82,468,2,642,41987.93,366805.58,61,1,0,24.3374,1,1,0,0,0,0,0,0,1,8,90.8,52.0,0
7866125.35,1811,2,132,36398.12,264233.66,26,6,0,216.1076,0,5,0,0,0,0,0,0,0,9,70.8,88.2,0
369867.65,138,2,2898,199571.64,572267.18,66,4,1,1.8533,0,4,0,0,0,0,0,0,0,8,72.1,89.2,0
265268.31,2226,0,1776,20958.53,560583.44,35,2,2,12.6562,0,4,0,0,0,0,0,0,1,7,91.0,77.4,0
1247817.01,1826,3,1121,15927.12,119313.48,62,6,1,78.3405,0,7,0,0,0,0,0,0,2,1,80.5,69.5,0
3209839.09,104,0,996,93090.27,832713.93,58,7,1,34.4806,0,6,1,0,0,0,0,0,1,2,89.0,74.7,0
65049.85,2278,2,2622,35604.49,537653.48,39,2,0,1.827,0,3,0,0,0,0,0,0,2,6,75.5,76.4,0
120236.06,2483,1,527,55446.72,308116.75,36,1,1,2.1685,0,7,0,0,0,0,0,0,0,8,51.7,94.9,0
35317.86,2888,1,2385,69248.0,1713363.87,69,1,0,0.51,0,0,1,0,0,0,0,0,0,9,73.4,83.9,0
272154.44,1331,2,1422,3169.3,910371.41,30,6,1,85.845,1,1,0,1,0,0,0,0,0,7,80.4,90.1,0
617780.14,2005,1,753,5721.51,973262.27,41,3,0,107.9561,0,4,0,0,0,0,0,0,1,7,63.8,63.0,1
39209.88,3521,1,3493,42613.86,636911.26,55,5,0,0.9201,1,3,0,0,0,0,1,0,1,1,86.9,42.8,0
891529.03,2861,0,1228,33187.23,568813.24,61,2,1,26.8628,0,2,0,1,0,0,0,0,1,5,86.8,59.8,0
82455.14,2730,2,2478,77825.44,9252713.06,71,3,3,1.0595,1,5,0,0,0,0,0,0,0,4,96.2,85.9,0
72970.74,2684,2,685,34961.0,1271433.48,52,3,1,2.0871,0,0,0,1,0,0,0,0,2,9,73.8,96.8,0
886385.63,2386,1,794,27239.12,1400468.81,74,3,1,32.5397,1,1,0,0,0,0,1,0,3,8,52.9,80.4,0
63722.26,1655,0,2220,23811.09,1028057.31,23,7,0,2.676,0,7,1,0,0,0,0,0,2,1,66.5,94.2,0
19826.06,2609,1,2626,3417.9,8555534.76,23,2,1,5.799,0,3,0,0,0,0,1,0,1,1,68.6,63.2,0
496572.94,2455,2,3227,149111.22,466186.26,31,3,1,3.3302,1,0,0,0,0,0,0,0,0,9,80.1,87.0,0
133578.76,2559,0,3615,50922.0,7157450.84,29,7,0,2.6232,0,2,0,0,0,0,0,0,2,6,83.5,82.8,0
981746.35,2351,1,229,122355.12,565818.58,53,4,2,8.0237,1,1,1,0,0,0,0,0,5,1,81.9,61.7,0
567778.13,3242,1,3561,18179.03,6131106.4,50,7,2,31.2309,0,3,0,1,0,0,0,0,1,7,85.6,72.7,0
11820.05,2635,3,546,17906.44,5967302.37,33,7,1,0.6601,0,6,0,1,0,0,0,0,2,9,64.3,89.9,0
1170921.54,299,1,3270,75106.89,364638.11,18,4,1,15.5899,0,4,0,0,0,0,0,0,1,8,95.8,84.7,0
2812614.2,1902,1,1432,31392.53,4280209.63,26,1,0,89.5922,0,7,0,0,0,0,0,0,2,1,66.6,63.1,0
767125.17,646,0,1968,3370.38,6077936.56,56,1,0,227.5404,0,3,0,0,1,0,0,0,4,8,68.6,84.3,1
814875.51,3567,0,1987,34913.62,521556.19,27,7,1,23.3391,0,0,0,1,1,0,0,0,1,1,67.2,48.5,1
112250.91,142,1,2061,74081.2,4047312.85,25,2,1,1.5152,0,5,0,0,0,0,0,0,2,3,84.3,74.8,0
79614.93,1004,2,121,123100.24,4950509.73,74,5,0,0.6467,0,7,0,0,0,0,0,0,1,8,66.1,80.6,0
223835.58,2074,0,2425,7413.88,4398714.5,49,7,1,30.1874,0,2,0,0,0,0,0,0,0,7,68.3,91.2,0
646842.45,1755,1,1316,78182.5,22190899.08,61,3,2,8.2734,0,4,0,0,0,0,0,0,1,7,69.3,70.9,0
622874.55,2807,0,3551,12367.25,17468356.26,63,6,0,50.3608,0,2,0,0,0,0,0,0,2,6,67.1,72.2,0
84400.28,3452,0,2030,11026.96,664628.9,61,3,0,7.6533,0,6,0,1,0,0,0,0,1,3,81.2,77.9,0
72494.16,2360,0,1760,454108.19,1073756.33,44,6,1,0.1596,1,7,0,1,1,0,0,0,3,4,91.8,88.8,0
17409.47,1387,1,1484,54211.83,727716.37,38,3,1,0.3211,1,1,0,0,0,0,0,0,1,7,86.4,72.0,0
429501.23,1181,1,3608,7873.21,320360.09,25,3,2,54.5453,0,0,0,0,0,1,0,0,0,5,75.7,79.7,1
90701.4,978,1,2930,11400.0,3365666.48,34,1,1,7.9556,1,6,0,0,0,0,1,0,2,1,72.3,57.5,0
103614.53,2258,0,2178,87463.73,701835.77,31,2,0,1.1846,1,3,0,0,0,0,0,0,0,4,44.6,99.1,0
2173420.54,2254,1,2587,38386.61,764168.05,52,3,0,56.6178,0,0,0,1,0,0,0,0,0,9,94.7,92.8,0
399345.95,3200,0,1993,43742.83,1226187.2,24,1,0,9.1292,1,5,0,0,0,0,0,0,1,1,97.1,75.1,0
264169.98,1721,0,1490,86769.87,230532.36,22,7,1,3.0445,1,3,0,0,0,0,0,0,3,6,85.1,77.5,0
565404.08,3318,2,2618,13664.75,13479522.55,28,7,1,41.3738,0,0,0,1,0,0,0,0,3,7,74.1,97.1,0
1370821.85,1863,3,3314,37689.87,5963267.7,57,1,0,36.3701,0,0,0,0,0,0,0,0,2,5,74.9,88.2,0
14382.66,2908,2,1381,26061.19,681476.62,31,7,1,0.5519,1,2,0,0,1,1,0,0,1,3,90.6,78.3,0
69672.25,261,1,1624,17754.14,10034349.5,57,6,1,3.9241,0,0,0,1,0,0,0,0,1,3,89.3,89.3,0
114897.74,2097,2,602,51910.85,570938.63,42,2,0,2.2133,1,0,0,1,0,0,0,0,1,2,52.9,93.7,0
37514.66,1128,0,2669,8094.43,1072570.36,29,4,0,4.6341,1,4,0,0,0,0,0,0,2,2,94.4,85.7,0
109334.54,573,3,2601,12624.71,3572107.82,20,2,1,8.6597,0,4,0,0,1,0,0,0,2,1,93.8,80.9,0
15887.65,3072,0,1550,24010.94,443760.86,65,4,0,0.6617,1,1,0,1,0,0,0,0,0,6,90.2,96.7,0
649052.5,3249,0,279,55007.96,1119852.09,45,7,1,11.799,0,3,0,0,0,0,0,0,0,6,86.2,83.1,0
74887.56,3023,1,2557,38307.25,153803.84,57,4,0,1.9549,0,4,0,0,0,0,0,0,2,2,62.0,78.7,0
220011.39,305,1,769,137658.07,2369532.3,23,2,3,1.5982,0,4,1,0,1,0,0,0,0,4,66.1,68.2,0
175775.51,98,0,1349,52595.73,678472.76,69,5,1,3.3419,0,1,0,0,0,0,0,0,2,8,59.2,93.5,0
375543.32,3141,0,365,17937.39,1296914.16,52,1,0,20.9352,1,6,0,1,0,0,0,0,4,4,77.8,53.7,0
4058.89,1652,0,3524,61263.8,1213652.78,65,5,0,0.0663,0,6,0,1,0,0,1,0,1,8,59.1,73.2,0
319782.25,2116,2,1526,69826.11,35527.89,73,5,0,4.5796,0,7,0,0,0,0,0,0,2,7,70.9,76.7,0
107727.74,145,2,709,51297.33,862260.21,19,5,1,2.1,0,3,0,0,0,0,0,0,0,4,87.4,52.1,0
299627.67,2177,1,2610,21505.66,1284908.36,51,6,1,13.9319,0,7,0,0,0,0,0,0,1,4,57.4,76.0,0
27745.26,61,1,3284,20222.42,3308069.89,53,5,0,1.3719,0,7,1,0,0,0,0,0,3,5,87.9,78.4,0
302704.12,2314,0,230,19898.76,2446865.77,54,1,1,15.2114,0,3,0,1,1,0,0,0,1,6,74.9,70.2,0
1141401.89,2978,0,1426,2484.7,7812127.29,32,4,3,459.1873,0,3,1,1,0,1,0,0,0,1,78.9,81.9,1
216349.27,2685,0,3122,16053.92,6382696.91,70,3,2,13.4756,1,5,1,0,0,0,0,1,2,3,76.1,96.1,1
55500.03,701,1,1061,11642.39,1628304.36,57,2,2,4.7667,0,4,1,0,0,0,0,0,1,6,75.6,54.4,0
59260.78,434,1,1381,4857.47,147018.25,23,3,3,12.1974,0,0,1,0,1,0,0,0,1,6,85.3,77.3,1
386297.07,2593,2,3397,18490.51,826929.21,68,3,0,20.8905,0,0,0,0,0,0,0,0,1,3,70.4,74.3,0
382493.32,426,3,3289,15597.02,115300.5,65,5,2,24.5219,0,2,0,0,1,0,0,0,0,3,55.4,58.6,0
277843.41,2651,1,2096,9272.1,3225075.71,50,4,0,29.9623,0,4,0,0,0,0,0,0,4,8,70.6,99.0,0
153846.78,1240,1,847,19841.62,281280.28,38,5,0,7.7534,0,4,0,0,0,0,0,0,0,2,58.4,65.5,0
220673.6,499,1,134,89571.78,6822343.85,47,6,1,2.4636,1,5,0,0,0,0,0,1,1,6,49.0,56.7,0
147655.39,1208,1,2645,17201.11,866224.8,38,3,1,8.5836,0,2,1,0,1,1,0,0,0,1,70.4,64.1,0
91920.42,1653,1,2202,18218.31,5320321.32,37,7,4,5.0452,1,3,0,1,0,0,0,0,1,8,73.4,85.2,0
506974.19,3435,2,3005,34238.68,5625685.58,50,1,0,14.8066,1,1,0,1,0,0,0,1,1,9,71.5,85.2,1
259153.35,92,0,1500,45034.68,5328680.79,36,6,0,5.7544,0,1,0,0,0,0,0,0,1,1,62.7,94.1,0
1127837.33,1747,1,1672,120615.94,389295.17,40,2,1,9.3506,0,6,0,0,0,0,0,0,1,9,76.7,95.0,0
869173.53,1206,1,458,28885.82,2460778.51,63,2,0,30.0889,0,2,0,0,0,0,0,0,2,2,85.5,60.3,0
246772.17,2242,2,99,13195.9,1124145.99,43,4,0,18.6993,0,2,0,0,0,0,0,0,2,2,83.8,90.6,0
397548.0,1467,2,374,32755.51,1055741.89,57,1,0,12.1365,0,2,0,0,0,0,0,0,1,1,74.8,89.0,0
38724.17,1197,3,2014,17064.92,396231.36,52,3,3,2.2691,0,0,0,0,0,0,0,0,1,1,70.9,69.0,0
144873.44,2841,0,1975,23769.51,1151770.77,58,7,0,6.0947,0,3,1,0,0,0,0,0,5,5,56.3,64.2,0
272118.86,259,3,2176,11345.43,2884715.8,71,4,1,23.9828,0,1,0,1,0,0,0,0,3,4,74.6,90.6,0
15152.12,1479,1,182,18056.3,4910863.7,36,2,0,0.8391,0,0,0,0,0,0,0,0,2,2,26.0,86.2,0
309939.72,1113,3,2054,35897.54,726077.97,72,6,2,8.6338,0,0,0,0,0,0,0,0,1,2,72.4,81.3,0
38605.87,591,1,131,17569.59,485835.77,74,5,0,2.1972,1,6,0,1,0,0,0,0,1,2,32.9,58.5,0
45507.12,569,0,1003,2617.78,348073.11,43,2,2,17.3772,0,3,1,1,0,0,0,0,0,8,86.5,77.2,0
73553.75,2628,1,3454,23413.86,1929472.82,72,3,1,3.1413,0,5,0,0,0,0,0,0,1,5,40.0,78.4,0
155474.96,1154,1,467,31142.55,565598.47,43,7,0,4.9922,1,3,0,0,0,0,0,0,5,7,77.2,71.7,0
22202.43,3078,3,1453,95287.6,210028.53,18,6,1,0.233,0,6,0,1,0,0,0,0,1,8,55.0,67.2,0
588284.06,121,2,1175,81510.84,1032375.41,57,3,2,7.2172,0,4,0,0,0,0,0,0,1,1,52.3,85.6,0
212378.93,2338,0,2214,943.57,2135301.9,62,6,1,224.8419,1,6,0,0,0,0,0,0,0,1,92.0,83.7,0
2921093.37,2901,1,1701,24574.4,1806729.36,62,7,2,118.8625,1,3,0,1,0,0,0,0,2,6,86.2,87.1,0
255281.13,1149,2,1918,19233.71,1703478.11,70,7,0,13.2719,0,5,0,0,0,0,0,0,1,1,64.3,92.6,0
383159.94,375,1,272,35900.61,7327965.12,53,7,1,10.6725,0,4,0,1,0,0,0,0,2,6,50.5,59.3,0
45215.88,1595,1,2652,63192.67,2818.97,28,7,2,0.7155,0,3,0,0,0,0,0,0,3,3,74.6,89.1,0
27647.33,3094,1,980,7747.53,1132780.29,54,6,3,3.5681,1,4,0,0,0,0,0,0,3,4,85.3,82.0,0
411981.69,1460,0,2987,11871.1,320120.84,40,7,3,34.7017,0,4,0,0,0,0,0,0,0,4,79.7,54.4,0
31573.24,1897,1,961,28357.53,488112.55,46,3,0,1.1134,1,6,0,1,0,0,0,0,4,6,81.1,57.4,0
426246.98,1245,2,757,42648.09,1379838.69,46,7,0,9.9943,0,1,0,0,0,0,0,0,1,9,61.5,91.0,0
2104917.24,1265,4,916,20976.01,1535206.39,62,4,0,100.344,0,1,0,0,0,0,0,0,0,8,47.8,77.9,1
672429.82,2574,1,1786,57239.6,188753.15,23,6,1,11.7474,1,3,0,0,1,0,0,0,2,4,51.8,85.9,1
382953.91,1006,0,2280,5091.94,157720.47,59,1,1,75.1931,1,4,0,1,0,0,0,0,2,2,90.1,82.8,0
243834.66,1962,2,2287,13233.78,579628.44,29,7,2,18.4238,0,0,1,0,0,0,0,0,4,6,74.7,95.1,0
91496.87,3569,0,2426,2969.11,447138.71,53,4,1,30.8059,1,1,0,0,0,0,0,0,1,3,80.3,69.1,0
137057.84,1863,0,2178,8499.74,326978.03,67,3,0,16.123,1,4,0,1,0,0,0,0,0,4,78.4,88.1,0
69693.13,709,2,375,15899.76,3271558.09,45,1,0,4.383,1,2,0,1,0,0,0,0,2,2,61.4,78.8,0
22626.88,1167,1,1049,23017.71,147534.03,30,3,1,0.983,1,7,0,0,0,0,0,0,1,3,68.6,90.7,0
171637.68,2100,1,1054,10667.93,24096457.19,38,6,0,16.0876,0,0,0,0,0,0,0,0,3,9,91.4,73.9,0
857548.99,752,1,912,12852.52,8115677.18,73,1,0,66.7171,0,7,0,0,0,1,0,0,1,6,97.8,72.4,1
23548.14,2766,0,3112,122179.29,466740.98,28,7,1,0.1927,0,6,0,0,0,0,0,0,0,8,77.5,83.8,0
1326089.11,3557,0,3033,81914.58,1149170.97,56,3,1,16.1885,1,4,0,0,0,0,0,0,3,6,86.6,58.5,0
1010318.67,1827,0,2000,62556.94,2508140.23,54,1,0,16.1501,0,6,0,1,0,0,0,0,1,8,59.3,92.5,0
295226.53,881,2,2116,22300.1,2169519.32,18,3,0,13.2382,1,5,0,0,0,0,0,0,0,4,77.5,67.8,0
298811.44,1401,0,2039,14342.28,2084327.91,69,6,0,20.8329,0,2,0,0,0,0,0,0,0,2,77.0,81.8,0
123084.99,348,2,289,11102.87,277353.65,43,2,0,11.0849,0,5,0,1,0,0,0,0,2,2,75.6,91.5,0
173342.54,1125,2,2032,25676.35,176472.89,43,7,0,6.7508,0,7,0,1,0,0,0,0,0,5,84.8,84.9,0
81196.04,1370,0,1362,23864.63,2952626.06,37,6,1,3.4022,0,2,0,1,0,0,0,0,2,4,90.7,61.2,0
170664.87,966,2,2982,16580.67,348926.27,42,6,1,10.2924,1,0,0,1,0,0,0,0,0,1,70.1,73.0,0
200734.67,3375,1,3615,10415.11,9200226.5,69,3,1,19.2716,0,2,0,1,0,0,0,0,3,7,88.8,77.8,0
2735612.73,200,0,2124,62932.45,2444438.87,70,1,1,43.4683,0,4,0,1,0,0,0,0,1,9,30.1,81.1,0
380189.11,1994,2,1395,72180.42,3083743.58,74,7,0,5.2671,1,6,0,0,0,0,0,0,0,4,73.9,90.9,0
118883.04,3374,1,1146,30770.07,104448.95,50,5,0,3.8635,0,6,0,0,1,0,0,0,1,4,78.6,87.3,0
140314.27,3606,2,469,21613.25,915733.48,60,4,1,6.4917,1,2,1,1,0,0,0,0,1,8,35.7,94.2,0
55832.57,1738,2,2224,7772.34,1010306.37,33,4,2,7.1826,0,4,0,0,1,0,0,0,2,5,65.1,76.5,0
71493.11,1107,3,435,10739.7,3711322.8,48,5,0,6.6563,0,7,0,0,0,0,0,0,3,9,52.7,56.7,0
637968.09,288,0,1557,43556.37,1922887.69,24,5,2,14.6466,0,1,0,0,1,1,0,0,1,8,81.4,94.2,1
77578.79,2446,1,2374,18831.64,11151897.81,45,6,2,4.1194,0,6,0,0,0,0,0,0,2,7,72.5,75.3,0
64453.29,1048,1,273,25467.47,280365.02,26,4,3,2.5307,0,3,0,1,0,0,0,0,2,7,95.1,59.3,0
66918.52,1298,2,2859,75792.17,290498.69,32,1,0,0.8829,0,3,0,0,0,0,0,0,4,5,80.6,90.2,0
